id_programa;ano_exercicio;cd_programa;nome
13229;2006;651;"GESTAO DE PROJETOS"
13230;2008;171;"PLANEJAMENTO, ORCAMENTO E ARTICULACAO DAS ACOES GOVERNAMENTAIS"
13231;2007;338;"SEGURANCA ALIMENTAR"
13232;2004;197;"REPRESENTACAO E DEFESA DOS INTERESSES DO ESTADO DE MINAS GERAIS NO RIO DE JANEIRO"
13233;2008;117;"POLITICA PUBLICA DE TRABALHO, EMPREGO E RENDA"
13234;2007;601;"MANUTENCAO DOS SISTEMAS GERENCIAIS CORPORATIVOS"
13235;2007;618;"EMPRESTIMO DE POLITICAS DE DESENVOLVIMENTO - DEVELOPMENT POLICY LOAN (DPL)"
13236;2007;351;"PROGRAMA DE GESTAO DO AGRONEGOCIO"
13237;2008;257;"PROGRAMA DE CAPTACAO DE RECURSOS EXTERNOS PARA APOIO A PESQUISA NO ESTADO DE MINAS GERAIS"
13238;2008;152;"PROGRAMA AEROPORTUARIO DE MINAS GERAIS - PROAERO"
13239;2006;576;"DESENVOLVIMENTO MINERO-METALURGICO - FDMM"
13240;2007;297;"GERACAO DE CONHECIMENTO E DE TECNOLOGIA AGROPECUARIA"
13241;2007;347;"INFRA-ESTRUTURA DE TRANSPORTES DA REGIAO METROPOLITANA DE BELO HORIZONTE - RMBH"
13242;2004;359;"GESTAO DE PATRIMONIO PUBLICO"
13243;2008;17;"EFICIENCIA TRIBUTARIA E SIMPLIFICACAO"
13244;2008;22;"GOVERNO ELETRONICO"
13245;2008;24;"INSERCAO COMPETITIVA DAS EMPRESAS MINEIRAS NO MERCADO INTERNACIONAL"
13246;2007;246;"VERIFICACAO E FISCALIZACAO METROLOGICA E DA QUALIDADE"
13247;2007;708;"PROGRAMA DE UNIVERSALIZACAO DO ACESSO A SERVICOS DE TELECOMUNICACAO EM MINAS GERAIS ¿ MINAS COMUNICA"
13248;2002;763;"PROMOCAO DO REGISTRO DO COMERCIO"
13249;2008;710;"COORDENACAO E ASSESSORAMENTO SUPERIOR"
13250;2005;260;"APOIO E ATENDIMENTO A CRIANCA E AO ADOLESCENTE"
13251;2004;304;"EDUCACAO PROFISSIONAL DE SEGURANCA PUBLICA"
13252;2007;378;"PARCERIAS PUBLICO-PRIVADAS NO ESTADO DE MINAS GERAIS"
13253;2007;178;"DESENVOLVIMENTO DO ENSINO SUPERIOR"
13254;2007;135;"DESENVOLVIMENTO DA PESQUISA CIENTIFICA"
13255;2005;638;"MELHORIA DO ENSINO MEDIO"
13256;2005;273;"INFRA-ESTRUTURA RURAL"
13257;2008;8;"CHOQUES SETORIAIS DE GESTAO"
13258;2005;223;"ASSISTENCIA TECNICA E EXTENSAO RURAL - NOVOS TEMPOS"
13259;2008;131;"PRESERVACAO DO PATRIMONIO CULTURAL"
13260;2003;710;"INSPECAO E FISCALIZACAO DE PRODUTOS DE ORIGEM ANIMAL"
13261;2006;504;"FUNDO E BENEFICIO GARANTIA SAFRA"
13262;2008;172;"ASSISTENCIA AO MILITAR"
13263;2008;724;"ASSISTENCIA AO BOMBEIRO MILITAR"
13264;2006;593;"SUPERVISAO E COORDENACAO SUPERIOR"
13265;2007;359;"GESTAO DE PATRIMONIO PUBLICO"
13266;2004;140;"EXTENSAO UNIVERSITARIA"
13267;2006;585;"PROTECAO E DEFESA DO CONSUMIDOR"
13268;2005;607;"CORREICAO ADMINISTRATIVA"
13269;2006;330;"BENEFICIOS ASSISTENCIAIS"
13270;2008;124;"PRODUCAO E DIFUSAO CULTURAL"
13271;2008;732;"SEGURANCA ALIMENTAR"
13272;2008;249;"PROGRAMA DE CIENCIA, TECNOLOGIA E INOVACAO, REDES DE PESQUISA, PUBLICACOES E DIVULGACAO EM CIENCIA E TECNOLOGIA"
13273;2005;640;"LEITE PELA VIDA"
13274;2002;507;"ATENDIMENTO A EDUCACAO ESPECIAL"
13275;2005;180;"ATENDIMENTO A EDUCACAO DE JOVENS E ADULTOS"
13276;2005;366;"DESENVOLVIMENTO DO ENSINO MEDIO - ESCOLA SANDOVAL SOARES DE AZEVEDO"
13277;2008;159;"DESENVOLVIMENTO, PRODUCAO E DISTRIBUICAO DE MEDICAMENTOS E IMUNOBIOLOGICOS"
13278;2006;520;"SAUDE EM CASA"
13279;2007;634;"ESCOLA FAMILIA AGRICOLA"
13280;2006;335;"GERENCIAMENTO DAS ATIVIDADES CONTABEIS RELATIVAS A GESTAO ORCAMENTARIA , FINANCEIRA E PATRIMONIAL DO ESTAD"
13281;2005;237;"HABILITACAO DE PROFESSORES, EM NIVEL SUPERIOR, PARA O ENSINO FUNDAMENTAL E MEDIO"
13282;2005;157;"MINAS PARA SEMPRE"
13283;2004;518;"CONSTRUCAO E REFORMA DE UNIDADES PREDIAIS - FHEMIG"
13284;2004;412;"GERACAO DE CONHECIMENTOS CIENTIFICOS E BIOTECNOLOGICOS"
13285;2004;517;"DEFESA SANITARIA"
13286;2003;650;"OUVIDORIA AMBIENTAL"
13287;2002;331;"ASSISTENCIA SOCIAL GERAL"
13288;2004;83;"ESTUDOS E PESQUISAS EM HEMATOLOGIA E HEMOTERAPIA"
13289;2004;74;"TRANSFERENCIA DE RENDA COM CONDICIONALIDADES-BOLSA-FAMILIA"
13290;2008;767;"RESERVA DE BENEFICIOS"
13291;2006;603;"CONSTRUCAO E REFORMA DE UNIDADES PREDIAIS"
13292;2004;504;"FUNDO E BENEFICIO GARANTIA SAFRA"
13293;2003;711;"FISCALIZACAO DO COMERCIO E DO USO DE AGROTOXICOS"
13294;2005;585;"PROTECAO E DEFESA DO CONSUMIDOR"
13295;2004;367;"DESENVOLVIMENTO DO ENSINO FUNDAMENTAL - ESCOLA SANDOVAL SOARES DE AZEVEDO"
13296;2004;135;"DESENVOLVIMENTO DA PESQUISA CIENTIFICA"
13297;2006;559;"PROTECAO E PRESERVACAO DO PATRIMONIO CULTURAL"
13298;2009;196;"PROMOCAO DO DESENVOLVIMENTO ECONOMICO INDUSTRIAL, COMERCIAL, DE SERVICOS E DO COOPERATIVISMO"
13299;2009;10;"CONSERVACAO DO CERRADO E RECUPERACAO DA MATA ATLANTICA"
13300;2009;47;"RMBH"
13301;2009;109;"PROTECAO DA BIODIVERSIDADE E UNIDADES DE CONSERVACAO"
13302;2009;53;"VIDA NO VALE - COPANOR"
13303;2009;117;"POLITICA PUBLICA DE TRABALHO, EMPREGO E RENDA"
13304;2009;118;"GESTAO E DISSEMINACAO DA INFORMACAO CULTURAL"
13305;2009;113;"DESENVOLVIMENTO SUSTENTAVEL DE RECURSOS HIDRICOS"
13306;2009;110;"MELHORIA DA QUALIDADE AMBIENTAL"
13307;2009;197;"ORDENAMENTO TERRITORIAL DE MINAS GERAIS"
13308;2009;242;"SUPERVISAO E EXPANSAO DO ENSINO SUPERIOR"
13309;2009;42;"REDE DE FORMACAO PROFISSIONAL ORIENTADA PELO MERCADO"
13310;2009;240;"ATENDIMENTO AO ENSINO PROFISSIONAL"
13311;2007;651;"GESTAO DE PROJETOS"
13312;2010;0;"SEM DESCRICAO"
13313;2010;701;"APOIO A ADMINISTRACAO PUBLICA"
13314;2010;6;"CENTRO ADMINISTRATIVO"
13315;2010;724;"ASSISTENCIA AO BOMBEIRO MILITAR"
13316;2010;745;"PROMOCAO DE DEFESA CIVIL"
13317;2010;154;"MINAS JOVEM PROTAGONISTA"
13318;2010;7;"COPA DO MUNDO 2014"
13319;2010;123;"FOMENTO A PRODUCAO CULTURAL"
13320;2009;708;"GESTAO DO SISTEMA UNICO DE SAUDE - SUS"
13321;2009;168;"REDE MINEIRA DO CONHECIMENTO"
13322;2009;714;"AQUISICAO, CONSTRUCAO, REPAROS DE BENS IMOVEIS"
13323;2009;171;"PLANEJAMENTO, ORCAMENTO E ARTICULACAO DAS ACOES GOVERNAMENTAIS"
13324;2009;213;"MODERNIZACAO DA GESTAO E DO PLANEJAMENTO"
13325;2009;114;"PROMOCAO E MARKETING TURISTICO"
13326;2008;184;"FORMACAO E CAPACITACAO DE POLICIAIS CIVIS"
13327;2009;774;"GESTAO DO SISTEMA CORPORATIVO DE RECURSOS HUMANOS"
13328;2009;143;"QUALIFICACAO E CAPACITACAO PROFISSIONAL"
13329;2009;130;"DESENVOLVIMENTO DE PESQUISA CIENTIFICA"
13330;2008;733;"PROGRAMA DE APOIO AO DESENVOLVIMENTO MUNICIPAL - PADEM"
13331;2009;216;"PROGRAMA DE PAVIMENTACAO DE RODOVIAS"
13332;2008;108;"DESENVOLVIMENTO E FOMENTO DO TURISMO"
13333;2009;738;"PROTECAO E DEFESA DO CONSUMIDOR"
13334;2009;39;"PROMOCAO DE INVESTIMENTOS E INSERCAO REGIONAL (INCLUSIVE AGRONEGOCIO)"
13335;2008;206;"DESENVOLVIMENTO DE EDUCACAO NA SAUDE"
13336;2009;760;"MODERNIZACAO DO SISTEMA DE CONTROLE EXTERNO"
13337;2009;27;"MINAS OLIMPICA"
13338;2008;776;"CONSTRUCAO E REFORMA PREDIAS"
13339;2009;767;"RESERVA DE BENEFICIOS"
13340;2008;129;"ENSINO SUPERIOR DA UNIMONTES"
13341;2009;718;"ASSISTENCIA A SAUDE DO POLICIAL CIVIL"
13342;2009;159;"DESENVOLVIMENTO, PRODUCAO E ENTREGA DE MEDICAMENTOS E IMUNOBIOLOGICOS"
13343;2009;134;"FORMACAO DE RECURSOS HUMANOS - FHEMIG"
13344;2007;374;"FOMENTO AOS MICRO E PEQUENOS EMPREENDIMENTOS"
13345;2010;240;"ATENDIMENTO AO ENSINO PROFISSIONAL"
13346;2010;48;"SANEAMENTO BASICO: MAIS SAUDE PARA TODOS"
13347;2010;116;"CAMINHOS DE MINAS"
13348;2010;164;"PROJETO JAIBA"
13349;2011;192;"VERIFICACAO E FISCALIZACAO METROLOGICA E DA QUALIDADE"
13350;2011;211;"INDUCAO AO DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO"
13351;2011;40;"PROMOCAO E ATRACAO DE INVESTIMENTOS ESTRATEGICOS E DESENVOLVIMENTO DAS CADEIAS PRODUTIVAS DAS EMPRESAS-ANCORAS"
13352;2011;49;"SAUDE EM CASA"
13353;2011;199;"INCENTIVO A INOVACAO TECNOLOGICA"
13354;2010;40;"PROMOCAO E ATRACAO DE INVESTIMENTOS ESTRATEGICOS E DESENVOLVIMENTO DAS CADEIAS PRODUTIVAS DAS EMPRESAS-ANCORAS"
13355;2011;23;"IMPLANTACAO DO SUAS"
13356;2011;210;"GERACAO DE CONHECIMENTO E DE TECNOLOGIA AGROPECUARIA"
13357;2011;718;"ASSISTENCIA A SAUDE DO POLICIAL CIVIL"
13358;2011;764;"ASSISTENCIA COMPLEMENTAR"
13359;2011;712;"ADMINISTRACAO DE PALACIOS"
13360;2011;716;"CASA CIVIL"
13361;2010;205;"REGULACAO DA PRESTACAO DOS SERVICOS DE ABASTECIMENTO DE AGUA E ESGOTAMENTO SANITARIO"
13362;2010;173;"MODERNIZACAO DA GESTAO AMBIENTAL"
13363;2011;55;"ESCOLA VIVA E COMUNIDADE ATIVA"
13364;2010;150;"PROMOCAO E DESENVOLVIMENTO DO COMERCIO E SERVICOS EM MINAS GERAIS"
13365;2011;734;"PRESTACAO JURISDICIONAL MILITAR"
13366;2011;738;"PROTECAO E DEFESA DO CONSUMIDOR"
13367;2011;711;"REPRESENTACAO JURIDICA DO ESTADO"
13368;2010;11;"CONSOLIDACAO DA GESTAO DE RECURSOS HIDRICOS EM BACIAS HIDROGRAFICAS"
13369;2010;19;"ESCOLA EM TEMPO INTEGRAL"
13370;2012;29;"CIDADES: ESPACOS DE INTEGRACAO"
13371;2012;135;"TELEFONIA RURAL"
13372;2011;241;"DESENVOLVIMENTO DA EDUCACAO INFANTIL"
13373;2012;13;"DESCOMPLICAR - MINAS INOVA"
13374;2010;760;"MODERNIZACAO DO SISTEMA DE CONTROLE EXTERNO"
13375;2010;194;"CORREDORES RADIAIS DE INTEGRACAO E DESENVOLVIMENTO"
13376;2010;42;"REDE DE FORMACAO PROFISSIONAL ORIENTADA PELO MERCADO"
13377;2010;228;"PESQUISA, DESENVOLVIMENTO E INOVACAO"
13378;2011;775;"FORTALECIMENTO E DIVULGACAO DOS DIREITOS DOS CONSUMIDORES"
13379;2010;38;"PROMG PLENO - PROGRAMA DE RECUPERACAO E MANUTENCAO RODOVIARIA DO ESTADO DE MINAS GERAIS"
13380;2010;264;"PROGRAMA DE APOIO FINANCEIRO A IMPLEMENTACAO DE PROJETOS DE PARCERIA PUBLICO-PRIVADA"
13381;2010;767;"RESERVA DE BENEFICIOS"
13382;2010;54;"VIVA VIDA"
13383;2011;110;"MELHORIA DA QUALIDADE AMBIENTAL"
13384;2011;194;"CORREDORES RADIAIS DE INTEGRACAO E DESENVOLVIMENTO"
13385;2010;8;"CHOQUES SETORIAIS DE GESTAO"
13386;2010;747;"ATENCAO A SAUDE DO SEGURADO"
13387;2011;183;"ADMINISTRACAO DE TRANSITO"
13388;2011;145;"PROGRAMA DE UNIVERSALIZACAO DO ACESSO A SERVICOS DE TELECOMUNICACAO EM MINAS GERAIS - MINAS COMUNICA"
13389;2011;157;"PROMOCAO E DESENVOLVIMENTO DO ARTESANATO EM MINAS GERAIS"
13390;2011;5;"AVALIACAO E QUALIDADE DA ATUACAO DOS ORGAOS DE DEFESA SOCIAL"
13391;2011;227;"EDUCACAO PROFISSIONAL DE SEGURANCA PUBLICA"
13392;2010;111;"GERACAO E DIFUSAO DE INFORMACOES DO SETOR MINEROMETALURGICO"
13393;2012;213;"MODERNIZACAO DA GESTAO E DO PLANEJAMENTO"
13394;2012;270;"APOIO NA REALIZACAO DAS METAS PRIORITARIAS DO GOVERNO DE MINAS GERAIS"
13395;2012;295;"GERENCIAMENTO E EXECUCAO DE OBRAS E SERVICOS DE ENGENHARIA PUBLICA"
13396;2012;101;"ARRANJOS PRODUTIVOS, POLOS DE EXCELENCIA E POLOS DE INOVACAO"
13397;2012;46;"QUALIDADE AMBIENTAL"
13398;2012;53;"SANEAMENTO PARA TODOS"
13399;2012;294;"PROMOCAO DE DEFESA CIVIL"
13400;2012;726;"ACESSO A JUSTICA"
13401;2012;277;"URBANIZE MINAS: PLANEJAMENTO E INFRAESTRUTURA"
13402;2012;184;"FORMACAO E CAPACITACAO DE POLICIAIS CIVIS"
13403;2012;227;"EDUCACAO PROFISSIONAL DE SEGURANCA PUBLICA"
13404;2012;123;"DEMOCRATIZACAO DO ACESSO A CULTURA E AOS SEUS MECANISMOS DE PRODUCAO"
13405;2012;707;"AMPLIACAO DA EFICIENCIA NA GESTAO PROCESSUAL"
13406;2012;215;"GERENCIAMENTO DAS ATIVIDADES DE ARRECADACAO, FISCALIZACAO E DE TRIBUTACAO ESTADUAL"
13407;2012;107;"REDE DE CAPACITACAO E PROMOCAO DA CULTURA DA PAZ NAS ESCOLAS"
13408;2012;233;"COOPERACAO ESTADO E MUNICIPIO NA AREA EDUCACIONAL"
13409;2012;185;"DEFESA SANITARIA"
13410;2012;143;"FORMACAO PROFISSIONAL PARA O MERCADO DE TRABALHO"
13411;2012;730;"APOIO E ASSESSORAMENTO ESTRATEGICO AO GOVERNADOR"
13412;2012;216;"EXPANSAO DA INFRAESTRUTURA RODOVIARIA"
13413;2012;166;"BARRAGENS DE MINAS"
13414;2012;181;"GERENCIAMENTO DE ESTADIOS E PROMOCAO DE EVENTOS ESPORTIVOS, RELIGIOSOS E SOCIO-CULTURAIS"
13415;2016;205;"GESTAO INTEGRADA DE SEGURANCA PUBLICA"
13416;2017;714;"AQUISICAO, CONSTRUCAO, REPAROS DE BENS IMOVEIS"
13417;2017;14;"GESTAO FISCAL, CONTABIL E FINANCEIRA DO ESTADO"
13418;2017;54;"FORUNS REGIONAIS DE GOVERNO"
13419;2017;60;"PROJETO HORIZONTE"
13420;2017;185;"APOIO FINANCEIRO A IMPLEMENTACAO DE CONTRATOS DE PPP"
13421;2017;128;"SEGURANCA ALIMENTAR NUTRICIONAL SUSTENTAVEL"
13422;2017;80;"PROMOCAO DE DEFESA CIVIL"
13423;2017;205;"GESTAO INTEGRADA DE SEGURANCA PUBLICA"
13424;2017;87;"PROGRAMA DE APOIO A AMPLIACAO E A MELHORIA DO SISTEMA PRISIONAL"
13425;2017;194;"POLITICAS SOBRE DROGAS"
13426;2017;26;"DESENVOLVIMENTO DA INFRAESTRUTURA ESTADUAL, MUNICIPAL E REGIONAL"
13427;2017;212;"VALORIZACAO E FORMACAO DOS PROFISSIONAIS DA EDUCACAO"
13428;2017;167;"FORMACAO PROFISSIONAL PARA O MERCADO DE TRABALHO E GERACAO DE RENDA"
13429;2017;99;"PRESERVACAO DO PATRIMONIO CULTURAL"
13430;2017;61;"ESTRADAS VICINAIS DE MINAS"
13431;2017;169;"REGULARIZACAO AMBIENTAL"
13432;2017;142;"3 A - ALIMENTO, AGUA E AMBIENTE"
13433;2017;186;"CIDADE ADMINISTRATIVA"
13434;2017;110;"POLICIA OSTENSIVA"
13435;2017;41;"ASSISTENCIA HOSPITALAR ESPECIALIZADA"
13436;2017;86;"GARANTIA DOS DIREITOS HUMANOS, DIVERSIDADE E INCLUSAO SOCIAL"
13437;2017;23;"MELHORIA DA QUALIDADE DOS SERVICOS PUBLICOS ESTADUAIS"
13438;2017;46;"REGULARIZACAO FUNDIARIA E ACESSO A TERRA"
13439;2017;79;"ESTRADAS DE MINAS: INFRAESTRUTURA LOGISTICA"
13440;2017;116;"MINAS DIGITAL"
13441;2017;746;"CONTROLE EXTERNO DA GESTAO DOS RECURSOS PUBLICOS"
13442;2017;702;"OBRIGACOES ESPECIAIS"
13443;2017;190;"GESTAO ESTRATEGICA DE PESSOAS"
13444;2017;51;"PLANO DE ATENCAO A SAUDE"
13445;2017;206;"CULTIVANDO AGUA BOA"
13446;2017;57;"MINAS PECUARIA"
13447;2017;67;"PLANEJAMENTO, GERENCIAMENTO E FISCALIZACAO DE SERVICOS E INFRAESTRUTURA DE TRANSPORTES"
13448;2017;84;"OPERACAO E SEGURANCA DOS CORREDORES DE TRANSPORTE"
13449;2017;133;"ASSISTENCIA AO MILITAR"
13450;2017;183;"REGULACAO"
13451;2017;175;"ASSISTENCIA FARMACEUTICA"
13452;2017;193;"DESENVOLVIMENTO DA EDUCACAO PROFISSONAL E TECNOLOGICA"
13453;2017;82;"EDUCACAO DO CAMPO, INDIGENA E QUILOMBOLA"
13454;2017;118;"MEMORIA VIVA: DIFUSAO CULTURAL PATRIMONIO MATERIAL E IMATERIAL"
13455;2017;65;"APOIO AOS MUNICIPIOS E AO DESENVOLVIMENTO REGIONAL DE MINAS GERAIS"
13456;2017;38;"REGULACAO E FISCALIZACAO DA PRESTACAO DOS SERVICOS DE ABASTECIMENTO DE AGUA E ESGOTAMENTO SANITARIO DE MINAS GERAIS"
13457;2017;158;"FORTALECIMENTO E DESENVOLVIMENTO DA INDUSTRIA DE MINERACAO E TRANSFORMACAO"
13458;2017;31;"AUXILIO FINANCEIRO AO SEGURADO"
13459;2017;114;"OFERTA DE PROTECAO SOCIOASSISTENCIAL"
13460;2017;189;"INCENTIVO AO ESPORTE"
13461;2017;89;"APOIO A EXECUCAO DE ACOES E SERVICOS PUBLICOS EM METROLOGIA E QUALIDADE"
13462;2017;706;"PRESTACAO JURISDICIONAL"
13463;2017;148;"COORDENACAO DA ACAO GOVERNAMENTAL"
13464;2017;113;"ORDENAMENTO TERRITORIAL DE MINAS GERAIS"
13465;2017;1;"ASSISTENCIA A SAUDE DOS SEGURADOS E DOS SEUS DEPENDENTES"
13466;2017;141;"DESENVOLVIMENTO DE ACOES DE EDUCACAO E PESQUISA PARA O SISTEMA UNICO DE SAUDE"
13467;2017;179;"REDES DE ATENCAO A SAUDE"
13468;2017;107;"SALVAGUARDA E PROMOCAO DO PATRIMONIO CULTURAL"
13469;2017;130;"PROMOCAO E DIFUSAO CULTURAL"
13470;2017;140;"FOMENTO E INCENTIVO A CULTURA"
13471;2017;42;"PRESERVACAO DA MEMORIA TECNICO-CIENTIFICA DO ESTADO DE MINAS GERAIS"
13472;2017;166;"MONITORAMENTO, CONTROLE E FISCALIZACAO AMBIENTAL"
13473;2017;25;"GERACAO DE CONHECIMENTO E DE TECNOLOGIA AGROPECUARIA"
13474;2017;63;"PROJETO JAIBA"
13475;2017;150;"TECNOCAMPO"
13476;2017;181;"DISTRIBUICAO DE ENERGIA ELETRICA"
13477;2017;999;"RESERVA DE CONTINGENCIA"
13478;2017;11;"GESTAO DE TRANSITO"
13479;2017;764;"ASSISTENCIA COMPLEMENTAR"
13480;2017;75;"DESENVOLVIMENTO E PRODUCAO DE MEDICAMENTOS PARA O SISTEMA UNICO DE SAUDE (SUS)."
13481;2017;97;"DESENVOLVIMENTO DA EDUCACAO BASICA."
13482;2017;106;"DESENVOLVIMENTO DO ENSINO SUPERIOR NA UEMG"
13483;2017;156;"APRIMORAMENTO DA GESTAO PUBLICA"
13484;2017;56;"GESTAO METROPOLITANA DO NUCLEO E COLAR DO VALE DO ACO"
13485;2017;122;"AGUA PARA TODOS - UNIVERSALIZACAO DO ACESSO E USO DA AGUA"
13486;2017;53;"ALEM DA PORTEIRA"
13487;2017;215;"INCENTIVO A INOVACAO TECNOLOGICA"
13488;2017;27;"PROMOCAO DA COMPETITIVIDADE DOS PRODUTOS DA INDUSTRIA MINEIRA"
13489;2017;93;"PROMOCAO DA QUALIDADE E CONFORMIDADE DOS PRODUTOS CIRCULANTES NO MERCADO MINEIRO"
13490;2017;95;"PROMOCAO DE JUSTICA METROLOGICA NAS RELACOES DE CONSUMO"
13491;2017;729;"PROCESSO LEGISLATIVO"
13492;2017;153;"PRODUCAO, SISTEMATIZACAO E DISSEMINACAO DE DADOS ESTATISTICOS"
13493;2017;36;"PROMOCAO DA CIDADANIA E PARTICIPACAO SOCIAL"
13494;2017;766;"BENEFICIOS ASSISTENCIAIS"
13495;2017;180;"GESTAO DO SISTEMA UNICO DE SAUDE"
13496;2017;125;"CONSOLIDACAO DA POLITICA DE ECONOMIA SOLIDARIA"
13497;2017;135;"DEMOCRATIZACAO DO ACESSO A CULTURA"
13498;2017;96;"FINANCIAMENTO RURAL E FLORESTAL"
13499;2017;120;"GESTAO E DESENVOLVIMENTO SUSTENTAVEL DE RECURSOS HIDRICOS"
13500;2017;59;"APOIO A PRODUCAO SUSTENTAVEL, AGREGACAO DE VALOR E COMERCIALIZACAO - DO CAMPO A MESA"
13501;2017;64;"BARRAGENS DE MINAS"
13502;2017;35;"IDENTIDADE TURISTICA DE MINAS GERAIS"
13503;2017;92;"APOIO FINANCEIRO AO TURISMO MINEIRO"
13504;2017;171;"MODERNIZACAO DA GESTAO DO PATRIMONIO IMOBILIARIO ESTADUAL"
13505;2017;137;"DESENVOLVIMENTO DO ENSINO FUNDAMENTAL E MEDIO - CTPM"
13506;2017;139;"BRASIL ALFABETIZADO"
13507;2017;22;"POLITICAS DE PROTECAO DE DIREITOS HUMANOS"
13508;2017;115;"APOIO AO CONTROLE SOCIAL E A GESTAO COMPARTILHADA DO SUAS"
13509;2017;703;"PROCESSO JUDICIARIO"
13510;2017;726;"ACESSO A JUSTICA"
13511;2017;146;"MINAS INTEGRADA"
13512;2017;15;"GESTAO EFETIVA DA ADMINISTRACAO TRIBUTARIA ESTADUAL"
13513;2017;151;"APOIO AS POLITICAS DE DESENVOLVIMENTO SOCIAL"
13514;2017;767;"RESERVA DE BENEFICIOS"
13515;2017;49;"RESIDENCIA MEDICA"
13516;2017;50;"APOIO A INDUCAO E A INOVACAO CIENTIFICA E TECNOLOGICA"
13517;2017;127;"INCLUSAO PRODUTIVA PARA O MUNDO DO TRABALHO"
13518;2017;34;"TURISMO COMO FATOR DE SUSTENTABILIDADE REGIONAL"
13519;2017;74;"RADIODIFUSAO"
13520;2017;108;"APOIO AO DESENVOLVIMENTO MUNICIPAL, A CAPTACAO E COORDENACAO DA TRANSFERENCIA DE RECURSOS"
13521;2017;155;"GOVERNANCA ELETRONICA"
13522;2017;198;"MODERNIZACAO DOS SISTEMA DE INFORMACAO DE CASA CIVIL E RELACOES INSTITUCIONAIS"
13523;2017;123;"EDUCACAO PROFISSIONAL DE SEGURANCA PUBLICA"
13524;2017;174;"POLITICA ESTADUAL DE ATENCAO HOSPITALAR"
13525;2017;43;"AMPLIACAO, MANUTENCAO E MODERNIZACAO DA INFRAESTRUTURA DA FUNDACAO EZEQUIEL DIAS"
13526;2017;164;"EXPANSAO E CONSOLIDACAO DO ENSINO PROFISSIONALIZANTE E SUPERIOR"
13527;2017;112;"ESPORTE PARA TODOS"
13528;2017;7;"PROGRAMA DE APOIO HABITACIONAL AOS MILITARES DO ESTADO DE MINAS GERAIS"
13529;2017;152;"PROGRAMA DE DESENVOLVIMENTO DO NORTE E NORDESTE"
13530;2017;91;"QUALIFICA SUAS"
13531;2017;738;"PROTECAO E DEFESA DO CONSUMIDOR"
13532;2017;4;"INFRAESTRUTURA E LOGISTICA DA POLICIA CIVIL"
13533;2017;44;"ASSESSORAMENTO SUPERIOR"
13534;2017;69;"FORTALECIMENTO DAS RELACOES ENTRE O PODER LEGISLATIVO E EXECUTIVO"
13535;2017;165;"ELABORACAO DE ESTUDOS, PESQUISAS E PROJETOS EM POLITICAS PUBLICAS"
13536;2017;208;"INFRAESTRUTURA DO SISTEMA PRISIONAL"
13537;2017;3;"GESTAO ESTRATEGICA DA INVESTIGACAO CRIMINAL"
13538;2017;88;"PROGRAMA DE INTERNACIONALIZACAO DE MINAS GERAIS"
13539;2017;47;"MODERNIZACAO DOS ESTABELECIMENTOS ASSISTENCIAIS DE SAUDE E GESTAO DA FHEMIG"
13540;2017;103;"EXECUCAO DESCENTRALIZADA E AUTONOMA DAS ACOES E SERVICOS DE SAUDE"
13541;2017;173;"VIGILANCIA EM SAUDE"
13542;2017;19;"PROMOCAO SOCIAL DE JOVENS NO CAMPO E PERIFERIAS URBANAS"
13543;2017;132;"GESTAO DA INFORMACAO CULTURAL"
13544;2017;62;"INFRAESTRUTURA RURAL"
13545;2017;12;"ENSINO TECNICO PARA O AGRONEGOCIO"
13546;2017;68;"ASSISTENCIA TECNICA E EXTENSAO RURAL PARA O ESTADO DE MINAS GERAIS"
13547;2017;157;"ENERGIA COMPETITIVA E SUSTENTAVEL"
13548;2017;149;"ATENDIMENTO AO CIDADAO"
13549;2017;160;"PREVENCAO E REPRESSAO DE ILICITOS NA ADMINISTRACAO PUBLICA"
13550;2017;161;"AUDITORIA GOVERNAMENTAL"
13551;2017;18;"ASSISTENCIA HEMATOLOGICA E HEMOTERAPICA"
13552;2017;30;"VIGILANCIA LABORATORIAL EM SAUDE PUBLICA"
13553;2017;81;"EDUCACAO PARA A JUVENTUDE"
13554;2017;78;"OPERACIONALIZACAO DE JOGOS"
13555;2017;220;"INCLUSAO SOCIAL DE JOVENS EM SITUACAO DE VULNERABILIDADE SOCIAL"
13556;2017;8;"PRESTACAO DE SERVICOS PREVIDENCIARIOS"
13557;2017;734;"PRESTACAO JURISDICIONAL MILITAR"
13558;2017;711;"REPRESENTACAO JURIDICA DO ESTADO"
13559;2017;737;"MODERNIZACAO INSTITUCIONAL"
13560;2017;72;"ADMINISTRACAO DE PALACIOS"
13561;2017;204;"ROMPIMENTO DA TRAJETORIA INFRACIONAL DOS ADOLESCENTES DO ESTADO"
13562;2017;6;"VALORIZACAO E CAPACITACAO DO SERVIDOR DA POLICIA CIVIL"
13563;2017;203;"PREVENCAO SOCIAL A CRIMINALIDADE"
13564;2017;170;"PROMOCAO E FOMENTO DA INDUSTRIA, COMERCIO E SERVICOS DE MINAS GERAIS"
13565;2017;29;"MINAS MAIS RESILIENTE"
13566;2017;55;"CERTIFICA MINAS CAFE"
13567;2017;172;"GESTAO DE COMPRAS E LOGISTICA CORPORATIVA"
