id_material_servico;cd_material_servico;nome
21104;21400300;"ALFALUTROPINA -"
21105;21400296;"MENOTROPINA -"
21106;21180695;"L-METILFOLATO -"
21107;65172868;"GRAMPO PARA EQUIPAMENTOS MED./HOSP -"
21108;21130167;"DECANOATO DE NANDROLONA -"
21135;35600098;"REBOBINADOR DE ETIQUETAS -"
21147;66412544;"CRIOSTATO -"
21148;66351197;"CUBA DE ONDAS -"
21149;66350280;"VIBRADOR PARA CUBA DE ONDAS -"
21150;66351170;"MESA PROJETAVEL DE ADESAO MAGNETICA -"
21151;66351189;"PAINEL PARA ASSOCIACOES ELETROELETRONICAS -"
21152;71050027;"MOLDURA PARA QUADRO -"
21153;66350689;"APARELHO ROTACIONAL -"
21154;66351154;"CONJUNTO ELETROMAGNETICO KURT -"
21155;66351162;"CONJUNTO PARA ELETROMAGNETISMO VAZ -"
21157;70351023;"GAVETA PARA STORAGE - (PERMAMENTE)"
21158;21840180;"BILASTINA -"
21160;99250187;"INCENSO LITURGICO -"
21161;99250195;"LIVRO LITURGICO -"
21162;9070389;"CURSO DE CAPACITACAO E TREINAMENTO EM AREA DE COMERCIO E SERVICOS -"
21163;99250217;"NAVETA LITURGICA -"
21173;65172906;"VISOR PARA EQUIPAMENTOS MED./HOSP -"
21174;65172949;"CARBON BRUSH PARA EQUIPAMENTOS MED./HOSP -"
21175;70250260;"DISCO RIGIDO (HD) INTERNO -"
21176;65183649;"DERMATOSCOPIO -"
21177;41600207;"SERPENTINA PARA EQUIPAMENTO DE REFRIGERACAO -"
21178;84900040;"ROUPAO UNISSEX -"
21186;10200452;"TESTADOR DE COLETES A PROVA DE BALAS -"
21187;21210250;"INIBIDOR DE C1 HUMANO -"
21211;32350422;"BATENTE PARA MOTOSERRA -"
21212;49700391;"CAPA PROTETORA PARA MANUTENCAO DE VEICULO -"
21213;68204027;"SOLUCAO REMOVEDORA DE NUCLEASES -"
21214;32350481;"MANIPULO PARA MOTOSERRA -"
21215;68104138;"CONJUNTO PESQUISA DE COMPATIBILIDADE -"
21255;36050920;"BATEDEIRA DE MANTEIGA -"
21257;68204035;"1,3-DIHIDROXINAFTALENO -"
21264;78301220;"KIT CONE PARA CIRCUITOS -"
21265;58100636;"EQUIPAMENTO PARA CADASTRAMENTO DE DIGITAIS -"
21266;66403588;"BLOCO DE ALFINETACAO PARA INSETOS -"
21267;78101018;"PROTETOR DE TORAX PARA ESPORTE -"
21268;78301238;"KIT GINASTICA RITMICA -"
21269;69500762;"SIMULADOR DE VIDEOCIRURGIA -"
21270;21490058;"ETAMBUTOL -"
21271;21530874;"OLAPARIBE -"
21272;21971285;"TRATAMENTO PARA MASTITE OU MAMITE -"
21297;66412579;"CENTRAL DE INCLUSAO -"
21298;94400075;"TECIDO DE PARA-ARAMIDA -"
21299;37400134;"AEROSYSTEM -"
21300;9032886;"SERVICO ESPECIALIZADO EM VALIDACAO E QUALIFICACAO INDUSTRIAL"
21371;68107641;"ACIDO TRICLOROISOCIANURICO -"
21372;68500742;"POLIORTOFOSFATO -"
21373;68106254;"ACIDO MALEICO -"
21378;25900390;"PELICULA AUTOMOTIVA -"
21379;41601033;"ELEMENTO ELASTICO -"
21380;34390111;"PROTETOR PARA SUGADOR DE SOLDA -"
21381;10101500;"ALERTA DE SEGURANCA PARA ARMAS DE FOGO -"
21386;41200160;"AR CONDICIONADO SPLIT -"
21387;84150491;"LUVA PARA TRABALHO DE CONSERVACAO E RESTAURACAO -"
21388;7300034;"MANUTENCAO E REPARO EM ESTRUTURAS METALICAS -"
21406;5130018;"COMUNICACAO DE DADOS -"
21476;63500400;"EQUIPAMENTO PARA MONITORAMENTO DE ALARMES -"
21481;16950062;"CONTROLE REMOTO PARA RPA (DRONE) -"
21482;41601530;"BANDEJA DRENO PARA AR CONDICIONADO -"
21483;58200703;"ANTENA UHF SLOT DIGITAL -"
21484;51100436;"RASPADOR PARA MOLDE DE GESSO -"
21485;51320037;"CENTRALIZADOR AUTOMATICO -"
21486;65550145;"ESTACAO DE TERMOMOLDAGEM -"
21487;51200694;"MAQUINA DE ARAMAR / ESTICAR ARAME -"
21488;16950054;"BATERIA PARA RPA (DRONE) -"
21489;37500120;"COLHEDOR DE FRUTAS -"
21513;52100391;"GIZ DE LINHA TIPO PEDREIRO -"
21514;52100405;"REFIL PARA GIZ DE LINHA -"
21515;21530955;"RAMUCIRUMABE -"
21516;68106840;"ACETANILIDA -"
21561;39300072;"LIMITADOR DE VELOCIDADE PARA EMPILHADEIRA"
21562;58950478;"SISTEMA INERCIAL DE CAPTURA DE MOVIMENTO"
21563;99990504;"REVELACAO DIGITAL -"
21564;58950451;"CAMERA DE CAPTURA DE MOVIMENTO"
21565;58950460;"SISTEMA DE CAPTURA DE DADOS"
21593;61400173;"SUPORTE PARA BATERIA -"
21594;58970398;"MODULO PARA CENTRAL TELEFONICA -"
21596;66400210;"MANGUEIRA USO LABORATORIO -"
21597;65158997;"TUBO DE LATEX"
21598;69400130;"KIT ROBOTICA PARA ESTUDO -"
21599;65230817;"PINCA USO ODONTOLOGICO"
21603;99050358;"PLACA/TAPETE SINALIZAR ESPACO PARA CADEIRANTE"
21604;99050366;"SINALIZACAO PARA PESSOAS COM MOBILIDADE REDUZIDA"
21605;59700190;"EMBALAGEM ANTIESTATICA"
21606;99050374;"CAPA INDICATIVA PARA PESSOAS MOBILIDADE REDUZIDA"
21607;67600980;"TAMPA DO PARASOL"
21608;67600999;"TAMPA DO SHUTTER"
21646;65100492;"KIT PARA TERAPIA POR PRESSAO NEGATIVA -"
21647;70600023;"COFRE PARA MIDIA MAGNETICA -"
21648;5110033;"SERVICOS DE REDES SOCIAIS -"
21649;65157214;"VENTILADOR PULMONAR -"
21650;36950971;"EQUIPAMENTO DE ENSAIO DE IMPACTO -"
21651;36950998;"PRENSA DE PLACAS DE CIRCUITO IMPRESSO -"
21652;36950980;"EQUIPAMENTO PARA FABRICAR ESTENCIL A LASER -"
21653;68204124;"KIT PARA DETECCAO DE ANALITOS DE PROTEINAS -"
21749;71950540;"SUPORTE -"
21754;73500763;"SUPORTE PORTA PRATO -"
21755;16801369;"CARTAO DE CIRCUITO PARA AERONAVE -"
21756;21370117;"DUPILUMABE"
20937;89150031;"INSUMOS PARA PRODUCAO DE BEBIDAS -"
20938;21860629;"OLEO DE SILICONE -"
20939;39100022;"ESTEIRA TRANSPORTADORA -"
20998;21860661;"POLIETILENOGLICOL + ASSOCIACOES -"
20999;8020663;"LOCACAO DE CABINE INDIVIDUAL -"
21000;66420636;"LA PARA EQUIPAMENTOS DE LABORATORIO -"
21001;38950111;"COMPACTADOR DE SOLO -"
21002;66420598;"ISOLAMENTO PARA EQUIPAMENTOS DE LABORATORIO -"
21003;21100470;"GLICOSE INSTANTANEA -"
21008;62500015;"REATOR DRIVER PARA LED -"
21010;21530777;"DARATUMUMABE -"
21026;21971226;"SULFAMETOXAZOL + TRIMETOPRIMA -"
21027;21971242;"TETRACICLINA + ASSOCIACOES -"
21028;21971234;"SUBNITRATO DE BISMUTO -"
21091;37701126;"SACO DE CONTENCAO E MANEJO DE ANIMAIS -"
21092;21310343;"IMIQUIMODE -"
21093;21300330;"LOMITAPIDA -"
21094;61100056;"QUADRO DE COMANDO AUTOMATICO -"
21095;10100890;"CONJUNTO MOLA DOS APOIOS -"
21118;21430136;"TRIANCINOLONA HEXACETONIDA -"
21119;21160309;"TRIFLUSAL -"
21120;21240116;"TOLVAPTANO -"
21121;21530831;"TRABECTEDINA -"
21122;21700230;"TIANEPTINA -"
21123;21180709;"METILCOBALAMINA -"
21124;21650250;"ESTIRIPENTOL -"
21125;21530840;"VISMODEGIBE -"
21126;21500223;"TIPRANAVIR -"
21127;66350611;"INFILTROMETRO -"
21128;21640173;"BUPRENORFINA -"
21129;21560366;"POMALIDOMIDA -"
21130;21150249;"TRIENTINA -"
21131;21030405;"BROMETO DE PROPANTELINA -"
21132;21310351;"TRIANCINOLONA ACETONIDA + ASSOCIACOES -"
21133;66412536;"BIORREATOR COM SISTEMA DE ULTRAFILTRAGEM -"
21134;21550107;"OK-432 -"
21192;21090289;"BETAINA -"
21193;76600017;"PARTITURA MUSICAL -"
21207;71250018;"RACK/GAIOLA ARAMADO -"
21234;5020107;"PLATAFORMA COMO SERVICO (PAAS) -"
21235;37701134;"BICO PARA BEBEDOURO DE ANIMAIS -"
21256;35900792;"TANQUE DE LAVAGEM -"
21374;21530890;"PERTUZUMABE + TRASTUZUMABE"
21407;68107650;"KIT PARA DOSAGEM DE QUIMIOCINAS -"
21466;71950800;"CAMINHA INFANTIL EMPILHAVEL -"
21467;65152476;"MATRIZ DERMICA ACELULAR -"
21494;10104356;"ELEVADOR PARA ARMAS DE FOGO -"
21495;10104364;"TRANSPORTADOR PARA ARMAS DE FOGO -"
21496;10104372;"DISPARADOR PARA ARMAS DE FOGO -"
21521;89900146;"COMPOSTO LACTEO"
21522;42401275;"MASCARA PARA APICULTOR -"
21544;21110360;"CALCIO AMINOACIDO QUELATO"
21545;21310386;"GRISEOFULVINA"
21546;66420563;"PINO PARA EQUIPAMENTOS DE LABORATORIO -"
21547;66420555;"TERMOSTATO PARA EQUIPAMENTOS DE LABORATORIO -"
21548;41200179;"AR CONDICIONADO CONVENCIONAL JANELA -"
21549;68100728;"KIT PARA DOSAGEM DE MEDICAMENTOS -"
21550;21580022;"SALICILATO DE DIETILAMONIO + ASSOCIACOES -"
21555;73301000;"CANECA FERVEDOR"
21602;65191285;"TESOURA INSTRUMENTAL"
21612;54300215;"EQUIPAMENTO PARA VEDACAO EM TANQUES"
21613;65203976;"LIMA ENDODONTICA ROTATORIA"
21628;21220263;"QUINIDINA"
21631;65183703;"MONITOR DE COLESTEROL, TRIGLICERIDES, LACTATO -"
21632;23100087;"PERUA -"
21675;36150088;"FILTRO PARA MESA DE HIGIENIZACAO -"
21723;69100071;"MATERIAL PARA DESENVOVIMENTO DE HABILIDADES -"
21724;66750741;"REGUA PARALELA -"
21725;65183711;"PLATAFORMA DE FORCA"
21726;99150336;"INSTALACAO ACERVO - LUGAR ESPECIFICO -"
21727;41600762;"SUPORTE PARA VENTILADOR -"
21730;5020123;"SERVICO ESPECIALIZADO EM TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC -"
21731;75200716;"CANETA ESFEROGRAFICA -"
21732;21150265;"ELOSULFASE ALFA"
21733;65320328;"TOUCA aproveitar"
21734;21670250;"LURASIDONA"
21735;68204248;"NITRATO CERICO AMONIACAL -"
21736;75301571;"PASTA SUSPENSA COMPLETA -"
21737;68204256;"DIFENIL ETER -"
21743;68204302;"MALTITOL -"
21744;75301580;"PAPEL PARA ESCRITORIO -"
21747;71050183;"BANCADA - (1)"
21748;54400120;"ESCADA -"
21753;70351040;"PECAS PARA SCANNER -"
20943;21800057;"TRIANCINOLONA ACETONIDA -"
20944;26100185;"PNEU NOVO PARA CAMINHAO E ONIBUS -"
20945;21860637;"CIPROFLOXACINO + ASSOCIACOES -"
20946;21370044;"QUERATINA + ASSOCIACOES -"
21048;21420181;"TETRACOSACTIDO -"
21049;65183614;"ANALISADOR DE VENTILADOR PULMONAR -"
21071;73500755;"DECANTER -"
21072;10200444;"CONJUNTO FERRAMENTAS PARA ARTEFATOS EXPLOSIVOS -"
21073;10200436;"TRAJE ANTIBOMBAS -"
21074;21630224;"ARTICAINA + ASSOCIACOES -"
21075;21860726;"OFLOXACINO -"
21182;80100341;"FUNDO ESPECIAL PARA ACO GALVANIZADO -"
21183;78301211;"KIT SLACKLINE -"
21232;62100327;"CUBO ADAPTADOR PARA ILUMINACAO -"
21308;89200020;"PANETONE -"
21320;21190330;"EMULSAO LIPIDICA -"
21497;67200176;"ESTABILIZADOR PARA CAMERA FOTOGRAFICA -"
21498;21110352;"SELENIO -"
21499;66420768;"SISTEMA PARA EQUIPAMENTOS DE LABORATORIO -"
21500;66421586;"ESTACAO PARA EQUIPAMENTOS DE LABORATORIO -"
21501;51201062;"VAZADOR -"
21519;9160647;"LICENCA DE SOFTWARE DE GESTAO DE SINALIZACAO DIGITAL -"
21541;60100044;"MEDIDOR DE POTENCIA OPTICO"
21542;36250082;"RIBBON DE RESINA TEXTIL -"
21543;60100036;"FONTE DE LUZ ÓPTICA"
21578;65183690;"TRANSMISSOR NEUROMUSCULAR (TOFFE) -"
21587;21510075;"IMUNOGLOBULINA G HUMANA"
21588;68204108;"ALCOOL ETILICO (ETANOL)"
21589;21110379;"PIDOLATO DE MAGNESIO"
21590;21971323;"TRICLORMETIAZIDA + ASSOCIACOES -"
21591;21860831;"UNOPROSTONA"
21592;21860823;"PIRENOXINA SODICA"
21595;65230809;"ABRIDOR DE BOCA AUTOCLAVAVEL"
21673;66412641;"EQUIPAMANTO ELUICAO CRYPTOSPORIDIUM E GIARDIA -"
21674;66412633;"DETERMINADOR DE ACUCARES REDUTORES (REDUTEC) -"
21696;85400122;"PAPEL HIGIENICO -"
21718;65100506;"ESPARADRAPO -"
21719;66402565;"CONJUNTO PARA COMPENSACAO DE PRESSAO -"
21759;68204310;"SOLUCAO CONDICIONADORA PARA ANALISADOR -"
21037;51320240;"KIT PARA MARTELO DEMOLIDOR/ELETRICO -"
21038;21860688;"MOXIFLOXACINO + ASSOCIACOES -"
21039;21290245;"ALISQUIRENO + ASSOCIACOES -"
21096;21700222;"TRAZODONA -"
21097;21100489;"ROSIGLITAZONA -"
21098;21010382;"TARTARATO DE BISMUTO + ASSOCIACOES -"
21099;21110328;"FOSFATO DE PIRIDOXAL (VITAMINA B6 ATIVA) -"
21100;21860742;"LOTEPREDNOL -"
21101;36500364;"BANHO TERMOSTATICO, TIPO INDUSTRIAL -"
21102;42401224;"COMPONENTES E ACESSORIOS PARA DESENCARCERADOR -"
21103;21971250;"CLOXACILINA -"
21141;61150355;"PARAFUSO PARA GRUPO GERADOR -"
21142;66351146;"REFLECTOMETRO DE DOMINIO DE TEMPO -"
21143;36050911;"DESPOLPADOR DE CAFE -"
21144;61150037;"TUBO PARA GRUPO GERADOR -"
21145;65183622;"BALAO INTRAORTICO -"
21170;99250209;"TURIBULO LITURGICO -"
21171;99250136;"VELA LITURGICA -"
21172;99250144;"CARVAO VEGETAL -"
21181;99060345;"LOGOMARCA INFLAVEL PROMOCIONAL -"
21216;35400072;"SELADOR PARA FITA -"
21217;35400218;"DESENROLADOR DE FITA -"
21218;49100254;"DESEMPENADOR DE SUSPENSAO VEICULAR -"
21219;81350490;"SELO PARA FITA -"
21224;21100497;"CLORPROPAMIDA -"
21225;60990244;"BASTIDOR CONVERSOR DE MIDIA OPTICA -"
21226;25352075;"CONECTOR DO SISTEMA ELETRICO DA MOTOCICLETA -"
21258;37701142;"GAIOLEIRO PARA ANIMAIS -"
21259;66300657;"ANALISADOR DE SOLIDOS -"
21260;59751444;"MOLDURA PARA TOMADA RJ -"
21261;68204043;"ACRIFLAVINA -"
21262;77100069;"MAQUINA DE VENTO -"
21274;59751452;"ALCA PREFORMADA DE SERVICO -"
21279;77101456;"BELL TREE -"
21280;77101448;"TEMPLE BELLS -"
21281;77101421;"TIBETANO BOW -"
21282;77101430;"FLEXATONE -"
21301;32300077;"COLETOR DE PO -"
21302;66412595;"CHILLER PARA EVAPORADOR ROTATIVO/ROTAVAPOR -"
21303;66412609;"SPRAY DRYER -"
21390;65183665;"TRAQUEOSCOPIO -"
21391;59750219;"SEPTO PARA ELETROCALHA -"
21398;10102612;"EMPUNHADURA PARA ARMAS DE FOGO -"
21399;99100010;"PISTILO PARA ARTESANATO -"
21412;77100050;"CAIXA DE MARCHA -"
21413;89900120;"DIETA ENTERAL -"
21414;89900103;"FORMULA NUTRICIONAL -"
21415;89900090;"MODULO NUTRICIONAL -"
21416;89900111;"COMPLEMENTO E SUPLEMENTO NUTRICIONAL -"
21426;21430144;"PREGNENOLONA -"
21427;99100053;"MEIA DE SEDA PARA ARTESANATO -"
21456;66300959;"SISTEMA DE FLUXO CONTINUO PARA ESPECTROFOTOMETRO -"
21457;21110344;"SUPLEMENTO VITAMINICO E/OU MINERAL -"
21477;21310378;"GENTAMICINA -"
21478;21530947;"CLORETO DE RADIO -"
21479;34600027;"SUPORTE PARA MORSA/ESMERIL -"
21480;68107510;"L-LISINA -"
21556;21550131;"PEGFILGRASTIM"
21629;65400976;"SISTEMA DE ACUIDADE VISUAL -"
21630;66401887;"SISTEMA DESACOPLAMENTO ASSEPTICO DE MANGUEIRAS -"
21634;36950939;"CONVEYOR DE INTERLIGACAO -"
21635;36990221;"LENCO P/MAQUINA UNITARIZADORA DE MEDICAMENTOS -"
21644;21870039;"FLUOCINOLONA ACETONIDA + ASSOCIACOES -"
21645;21530980;"PALBOCICLIBE"
21668;65204000;"ESTOJO PARA ENDODONTIA"
21672;68603304;"DIFENILCARBAZIDA -"
21745;73200719;"BANDEJA CERIMONIAL -"
21746;45100993;"CHUVEIRO ELETRICO -"
18342;42101352;"MARTELINHO PARA ALARME DE INCENDIO -"
18343;21130159;"OXIMETOLONA -"
18344;65183185;"ANALISADOR DE DESFIBRILADOR, MARCAPASSO E ECG -"
18345;21570230;"CLONIXINATO DE LISINA -"
18346;21830061;"CARBOCISTEINA -"
18347;21330085;"COLAGENASE + ASSOCIACOES -"
18348;41100107;"REFRIGERADOR DOMESTICO -"
18349;36101478;"HASTE PARA MAQUINAS INDUSTRIA GRAFICA -"
18350;65153936;"PLACA TERMOPLASTICA PARA IMOBILIZACAO -"
18351;-1;"NÃO INFORMADO"
18352;-2;"INVÁLIDO"
18353;64470628;"ACIDO GAMA-AMINOBUTIRICO + ASSOCIACOES -"
18354;25970399;"TAMPAO USO VEICULAR -"
18355;56400101;"LAMINADO -"
18356;79200036;"RODO -"
18357;25200852;"PINHAO PARA MOTOCICLETA -"
18358;46100199;"FILTRO PURIFICADOR -"
18359;53060016;"PARAFUSO SEXTAVADO -"
18360;66620015;"PENA DESCARTAVEL -"
18361;36990965;"EMENDA CORRENTE EQUIPAMENTOS INDUST.FARMACEUTICA -"
18362;95100016;"BARRA DE ACO COM SECAO REDONDA -"
18363;78200016;"JOGO DE XADREZ -"
18364;75100525;"UMEDECEDOR DE DEDOS -"
18365;29900875;"BRONZINA MANCAL MOTOR DIESEL -"
18366;36990418;"MOLA PARA EQUIPAMENTOS INDUSTRIA FARMACEUTICA -"
18367;65173090;"VALVULAS PARA APARELHO ANESTESIA -"
18368;76100022;"LIVRO DE LITERATURA -"
18369;53150295;"PREGO -"
18370;68500351;"SILICONE -"
18371;38990296;"JUNTA PARA EQUIPAMENTOS DE ESTRADAS -"
18372;66400201;"PINCA USO LABORATORIO -"
18373;38070693;"CANTO DE LAMINA PARA EQUIPAMENTOS DE ESTRADAS -"
18374;49100211;"BOMBA PNEUMATICA -"
18375;54400066;"ANDAIME -"
18376;51200554;"ALICATE CUJA FUNCAO PRINCIPAL NAO SEJA O CORTE -"
18377;36991422;"DISCO PARA EQUIPAMENTOS INDUSTRIA FARMACEUTICA -"
18378;99250039;"TURIBULO -"
18379;75100258;"PERFIL PARA ENCADERNACAO -"
18380;75100053;"TINTA PARA CARIMBO -"
18381;65173872;"PINO PARA EQUIPAMENTOS MEDICO-HOSPITALARES -"
18382;73600032;"APARELHO DE JANTAR -"
18383;64370135;"BROMETO DE IPRATROPIO + ASSOCIACOES -"
18384;64370143;"XINAFOATO SALMETEROL + PROPIONATO FLUTICASONA -"
18385;65150910;"TALA PARA IMOBILIZACAO -"
18386;83450203;"BANDEIRAS -"
18387;10200053;"COLETE MULTI-AMEACA -"
18388;65180097;"BALAO DE OXIGENIO -"
18389;59350059;"RECEPTACULOS"
18390;53400100;"CADEADO -"
18391;37751069;"DISCO PARA MAQUINAS E EQUIPAMENTOS AGRICOLAS -"
18392;69500061;"PISTOLA PARA COLA QUENTE -"
18393;30300053;"CORREIA INDUSTRIAL -"
18394;25300130;"PASTILHAS DE FREIO VEICULAR -"
18395;38990075;"PORCA PARA EQUIPAMENTOS DE ESTRADAS -"
18396;23200049;"CAMINHAO (S) -"
18397;25351737;"LENTE DE LUZ USO VEICULAR -"
18398;25300199;"BRACO PITMAN USO VEICULAR -"
18399;25351583;"GUARNICAO TAMPA DE VALVULA PARA MOTOCICLETA -"
18400;41100077;"REFRIGERADOR INDUSTRIAL -"
18401;25600664;"VIRABREQUIM PARA MOTOCICLETA -"
18402;64990923;"TIAMINA CLORIDRATO, USO VETERINARIO -"
18403;25970160;"TRAVA USO VEICULAR -"
18404;65180798;"EQUIPAMENTO P/PROCEDIMENTO ENDOSCOPIO ORTOPEDIA -"
18405;34750185;"PORTA-BEDAME -"
18406;59650176;"SISTEMA DE MICROFONE SEM FIO -"
18407;65300084;"BERCO PARA RECEM NASCIDO -"
18408;65300572;"CADEIRA PARA COLETA DE SANGUE -"
18409;75301288;"FORMULARIO CONTINUO (suspenso para compra) -"
18410;98450344;"PARAFUSOS EM GERAL - OBRAS -"
18411;75200066;"GUILHOTINA -"
18412;78300428;"SUPORTE PARA EQUIPAMENTOS DE GINASTICA/RECREACAO -"
18413;95150072;"CHAPA DE FERRO -"
18414;53150260;"CHUMBADOR PARABOLT -"
18415;68103379;"DETECCAO DE DROGAS DE ABUSO -"
18416;84300043;"BOTINA MASCULINA -"
18417;84150092;"MACACAO -"
18418;80200117;"PISTOLA PARA PINTURA -"
18419;76100286;"CODIGO DE PROCESSO CIVIL -"
18420;66500443;"ESTEREOMICROSCOPIO -"
18421;51300010;"FURADEIRA -"
18422;59050012;"RESISTOR -"
18423;98450492;"PORTA METALICA - OBRAS -"
18424;68108150;"KIT DETECCAO DE DOENCAS DO AEDES AEGYPTI -"
18425;36102636;"ESCOVA PARA MAQUINAS GRAFICAS -"
18426;75300460;"LIVRO ATA (suspenso para compra) -"
18427;64630250;"IRBESARTANA -"
18428;75100169;"MINA DE GRAFITE PARA LAPISEIRAS -"
18429;98550195;"VALVULA PARA LAVATORIO - OBRAS -"
18430;64750060;"PASSIFLORA + ASSOCIACOES -"
18431;36100102;"GUILHOTINA PARA INDUSTRIA GRAFICA -"
18432;64982157;"ETODOLACO -"
18433;76100030;"LIVRO DIDATICO -"
18434;75200058;"PERFURADOR PARA PAPEL -"
18435;80300308;"VEDA-JUNTAS -"
18436;74300032;"MAQUINA DE DATILOGRAFIA, ELETRONICA -"
18437;65170709;"BOMBA PARA EQUIPAMENTOS MEDICO-HOSPITALAR -"
18438;66870054;"SENSOR DE TEMPERATURA -"
18439;37700111;"FOCINHEIRA -"
18440;37751506;"ARRUELA PARA NEBULIZADOR/ATOMIZADOR/PULVERIZADOR -"
18441;65400607;"IMPLANTE OFTALMOLOGICO -"
18442;72300124;"TRILHO PARA CORTINA -"
18443;68300174;"CLORETO DE HIDROGENIO ESTADO GASOSO -"
18444;66410185;"MACRO CONTROLADOR DE PIPETAGENS -"
18445;56100060;"CIMENTO -"
18446;80400019;"COLA -"
18447;51200180;"ALAVANCA -"
18448;51100193;"PLAINA -"
18449;49700146;"PISTAO PARA PROPULSOR DE GRAXA/OLEO -"
18450;62500104;"REATOR -"
18451;36950289;"ANELEIRA PARA OURIVESARIA -"
18452;72200138;"CARPETE -"
18453;23300132;"TRAILLER -"
18454;85200069;"CREME DE BARBEAR -"
18455;84100036;"CAPA PARA MULHER -"
18456;72400218;"MERENDEIRA -"
18457;75100134;"GIZ -"
18458;25601105;"CAMISA DO BLOCO MOTOR AUTOMOTIVO DIESEL -"
18459;37750674;"REGULADOR BOMBA COSTAL MOTORIZADA/NEBULIZADOR -"
18460;37750739;"REGISTRO COMPLETO DA BOMBA COSTAL MANUAL -"
18461;37751891;"PARTIDA PARA EQUIPAMENTOS DE UBV -"
18462;37751344;"MOTOR PARA MAQUINAS E EQUIPAMENTOS AGRICOLAS -"
18463;42100348;"KIT RAPEL PARA COMBATE A INCENDIO -"
18464;25602675;"BOIA DO CARBURADOR VEICULAR -"
18465;72900377;"PRENDEDOR DE ILHOS -"
18466;64880010;"BENZOATO DE BENZILA -"
18467;65100263;"LIQUIDO DA DAKIN -"
18468;65171306;"DEPOSITO CARRINHO DE ANESTESIA,PARA CAL SODADA -"
18469;37750917;"EMENDA PARA CORRENTE DE EQUIPAMENTOS AGRICOLAS -"
18470;65171357;"MOLDURA PARA EQUIPAMENTOS MEDICO/HOSPITALARES -"
18471;65171438;"GUIA PARA EQUIPAMENTOS MEDICO-HOSPITALARES -"
18472;38072580;"DISCO PARA EQUIPAMENTOS DE ESTRADAS -"
18473;66400937;"PONTEIRA PARA PIPETA/MICROPIPETA -"
18474;37751514;"PORCA PARA NEBULIZADOR/ATOMIZADOR -"
18475;62500074;"BOCAL PARA LAMPADAS -"
18476;80100139;"TINTA PARA DEMARCACAO E SINALIZACAO VIARIA -"
18477;73300080;"COADOR -"
18478;65154541;"INTRODUTOR PERCUTANEO -"
18479;65173180;"MEMBRANA PARA VENTILADOR PULMONAR -"
18480;64130550;"MINOCICLINA CLORIDRATO -"
18481;68107870;"REAGENTE TDA -"
18482;37751700;"COTOVELO PARA EQUIPAMENTOS DE UBV -"
18483;56100230;"BRITA -"
18484;64640027;"VERAPAMIL -"
18485;65400852;"AGULHA, USO OFTALMOLOGICO -"
18486;10103350;"CAO DA ESCOPETA -"
18487;66500427;"ESTROBOSCOPIO -"
18488;38990121;"BUJAO PARA EQUIPAMENTOS DE ESTRADAS -"
18489;70200220;"MONITOR DE VIDEO (PERMANENTE) -"
18490;70200122;"ADAPTADOR PARA EQUIPAMENTOS DE INFORMATICA -"
18491;65156447;"TESOURA DESCARTAVEL -"
18492;68201125;"ENTELLAN -"
18493;68102593;"VINILPIRROLIDINONA -"
18494;68107757;"KIT PARA RT-PCR -"
18495;75300362;"CAPA DE PROCESSO -"
18496;38070120;"ESPACADOR PARA EQUIPAMENTOS DE ESTRADAS -"
18497;65190505;"ESPECULO AURICULAR -"
18498;65200373;"CONE PAPEL ENDODONTICO"
18499;65156242;"FIOS MALEAVEIS, USO MEDICO CIRURGICO -"
18500;37751808;"MODULO PARA EQUIPAMENTOS DE UBV -"
18501;99060078;"IMA PROMOCIONAL -"
18502;58970835;"KNOB PARA EQUIPAMENTOS DE TELECOMUNICACOES"
18503;89650026;"CERVEJA -"
18504;65157087;"PINCA BIPOLAR -"
18505;37752006;"FILTRO BOMBA FMI/NEBULIZADOR/ATOMIZADOR -"
18506;84150319;"JALECO USO AREA DE SEGURANCA -"
18507;79300359;"LIMPA VIDRO -"
18508;36500747;"CAIXA PARA EMBALAGEM DE MEDICAMENTOS -"
18509;36950300;"FORNO PARA TINGIMENTO PARA INDUSTRIA DE JOIAS -"
18510;65180135;"ADAPTADOR DE HASSON - P/CIRURGIA"
20310;80100309;"ENDURECEDOR DE EMULSOES SERIGRAFICAS -"
20311;68203250;"PICLORAN-ACIDO 4-AMINO-3,5,6-TRICLOROPICOLINICO -"
20312;65350073;"CORTADOR DE PALHETAS - USO VETERINARIO -"
20313;35900563;"MESA DE SUCCAO -"
20314;10101934;"EIXO DO REGISTRO DE SEGURANCA DA CARABINA -"
20315;10102540;"MOLA DO RETEM DO FERROLHO DA CARABINA -"
20316;64630412;"HEMIFUMARATO DE ALISQUIRENO -"
20317;36102822;"ARAME PARA ENCADERNACAO EM BOBINA -"
20318;68106688;"PIPERAZINA -"
20319;9160140;"FORNECIMENTO, ATUALIZACAO E/OU SUPORTE DE SOFTWARE DE PROCESSOS E CONTEUDOS"
20320;9160213;"FORNECIMENTO,ATUALIZACAO E/OU SUPORTE DE SOFTWARE DE GERENCIAMENTO DE ATIVOS DE INFORMATICA"
20321;65170776;"MICROFONE PARA EQUIPAMENTOS MEDICO-HOSPITALARES -"
20322;35900539;"BALCAO REFRIGERADO -"
20323;65230752;"MICRO SERRA CIRURGICA ODONTO-"
20324;64990311;"ACETIL TRIBUTIL ACETATO, USO VETERINARIO -"
